,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
7573,B002SB8RN6,"[0, 0]",4,"Here is a unique book that give you tips to have a good erection. Unique in a way, that it uses food, unlike other books that give tips to have better erection using medicine and/or physical methods. For me, the tips given by the author are simple, yet informative and safe due to its natural means. I stumbled upon this nice book when I sawAphrodisiac: Cook Your Way to Sexual Blissin which gives out natural ways to have an exciting sexual pleasure. All in all, I recommend this book. Won't harm you if you'll try one of the foods mentioned on this book anyway.","09 23, 2012",A1UYN0I5WOJ9GZ,Chris Bailey,An interesting take to have better erection,1348358400
7574,B002SB8RN6,"[0, 1]",4,haven't used the principles enough to know the value.  I will update this as I use the book more later,"07 9, 2013",A2KOHFCY43BX98,David M,Interesting concept,1373328000
7575,B002SB8RN6,"[2, 4]",5,"This book is straight to the point without any fluff. It gives you some excellent advice that can turn your life around.I'm a health nut and I admire that the author uses safe natural ways to strengthen your heath and liveliness. This book will show you how to avoid dangerous drugs and taken the right steps to safety enhance yourself. What foods will increase your manhood? Read the book. What else can you do? It's all inside.I am the author ofAnti-Aging for Baby Boomers and Everyone Else Naturallyand know what's what in natural healing, and the Author of this book does as well.Great job!Lambert","04 8, 2011",A3E3GEZVND5KPP,"Lambert Klein ""WordPress Domination""",Excellent Advice for  Safe and Effective Results,1302220800
7576,B002SB8RNQ,"[0, 3]",3,It was an okay book there really wasn't much to it.  I got this while it was free and I really think it should be free all the time since its really not that long and there's not much of a story.  Could have been better.,"03 22, 2012",A1ELQWH2G9NY7C,Angie,Ehh it's okay,1332374400
7577,B002SB8RNQ,"[0, 0]",2,This was too short of a story for the real horror to have the shock effect that it deserved! Would make a great story if it had been longer.,"03 27, 2013",A3MHJBXFJX6DU7,"Cynthia H. ""Cindy""",Wanted more!,1364342400
7578,B002SB8RNQ,"[1, 1]",2,"This was far too short to develop a 'relationship' with the story.  I liked the idea, saw potential for more for this horror story about what happens after death.","12 6, 2012",A18JHVX925K101,Dii,Too short for a good idea,1354752000
7579,B002SB8RNQ,"[0, 0]",4,"I was able to pick this up for free, glad i did.This is a nice little short story , that i suggest. Well written and edited.","11 25, 2012",A2NNWDDNU6OXQQ,horror fan 13,Autopsy review,1353801600
7580,B002SB8RNQ,"[0, 0]",5,"This tale is based around Beth Saunders, as she faces trials and tribulations involving horrific dealings that are pure twisted and evil but so much fun to read.Joel Andre has certainly captured my attention in the horror section, and I wonder sometimes how he can create such stories that are gruesome, gory and terrifying.I liked the idea of the morgue and what happens in there, a true horror tale. Saying too much about this tale will definitely ruin the read for others but I will say that if you buy this you will not be disappointed.Review by Laurie BowlerAuthor of The Moon Rising series, Bloodthirsty Gruesome Tales, Death Bite and Depths of Darkness","09 8, 2011",AZ79DN2PVH1JU,Laurie Bowler Author Moon Rising Series,A hauntingly Creepy Tale,1315440000
7581,B002SB8RNQ,"[1, 1]",5,"Short story=short review. Fantabulatastic author=5 Book worthy story!!! Yup, this is a 12 page story that will have you shaking in your seat. Joel M. Andre is a horror author that EVERYONE should check out.This is a story story about Beth Saunders. A normal everyday woman who comes to face a HORRIFYINGLY evil time in her life. This story has still got me shaking and I finished it a week ago. Each new page brought a new twist of terror and by the end....well, Joel Andre really knows how to hit the reader with the unexpected and leave them dealing with the outcome! ;-)If you are looking for a quick read to pass the time between finishing and starting a new book, then grab a copy of this awesometastic book! If you love horror and evilness and all things creepy, GET A COPY NOW!!! But be warned! This 5 Book worthy story is NOT for the faint of heart! It's GREATASTICALLY HORRIFIC!!! Once again, Joel, you've created a story that I put on my favorites list!","12 24, 2011",A1P0E5M7AU8BQI,"Molly ""Reviews By Molly""",HORRIFINGLY FANTASTIC!!!!!!,1324684800
7582,B002SB8RNQ,"[5, 5]",5,"I thought this was a really great twisted sort of short story. And I mean twisted in a very good way. I don't compare authors because I think they are unique, and I'm not comparing them now, but the story had a Stephen King feel to it. Joel M Andre is one of those writers who seems to be able to come up with some really twisted stuff that make you wonder how his mind works. And I, for one, am glad because I love reading those kinds of stories! I can't tell you much about the story because it's so short and I don't want to give anything away. It's a bit dark, but the cool thing is that he really pulls you in and makes you care about the main character.","05 13, 2011",A1TDNUU55REK9C,"M. Vasquez ""Michelle @ Life in Review""",A great twisted short story!,1305244800
7583,B002SB8RNQ,"[2, 2]",3,"I can't decide whether or not I liked or disliked this book. It had promise, but it ended way too soon. Otherwise the storyline is good and well-written.","06 12, 2011",A2VZLBO77LM4EX,Sienna Nicole,Interesting storyline.,1307836800
7584,B002SB9ZCI,"[0, 1]",2,Rgua story was ok . Wasn't awful ; had it's semi erotic moments but I felt it kind of lost its potential and rushed to finish  an OK 15 min read ... But not the best.,"09 21, 2012",A19WBUH27FZ86R,Avid reader,Eve,1348185600
7585,B002SB9ZCI,"[2, 2]",4,Lovely ....Didn't expect such a punch from such a  quick read will definitely check out some more from this author.,"12 31, 2012",A1S8WEZ629467X,frsgirl,Wow,1356912000
7586,B002SB9ZCI,"[0, 0]",5,"The book had very believable, very likable characters, I would more than have happily paid for this story and will download more of her books.  She is a very good author.  Is more an erotic than a shorty story but it's one of the better ones.","09 19, 2013",A1YQBO9THZ8SE7,Heather,Great book,1379548800
7587,B002SB9ZCI,"[0, 1]",3,I've read more interesting F/F stories but it wasn't horrible.Just typing to fill in the required words (this requirement is ridiculous!).,"12 7, 2012",A1DM7TCXWBNBDP,Joanne O'Neil,OK,1354838400
7588,B002SB9ZCI,"[0, 0]",2,was shorter than it should have been. I liked the little I got of the characters personalities. Needed more writing.,"01 25, 2014",A1C1TL7Y4D7A9H,kindle customer,It...,1390608000
7589,B002SB9ZCI,"[2, 2]",3,"I've read better F/F stories, but this one was still pretty good. I wish it had been a bit longer, though. For a freebie, it was better than I expected and I think it's worth the read.","12 28, 2012",A2LP64XS621KIY,"Madge ""Witchy Bookworm""","Not amazing, but good",1356652800
7590,B002SB9ZCI,"[0, 1]",2,I did not cared for this ebook. I did not finish this ebook. I would not recommend it to others.,"12 4, 2012",A6SR7U2PNGN0N,sunflower,I did not cared for this ebook,1354579200
7591,B002SB9ZNM,"[1, 1]",5,"Honestly, I lived for years within miles of Mexico, so I have hadlots of excellent Mexican food.  When I think of some of the foodsthat are sold in restaurants as ""Mexican"" it makes me shiver...LOLReally though, to be serious, I think Ms. Butel has a hit on herhands here, true and very authentic recipes that run from -home made-corn tortillas to a yummy ""tres leches cake"" recipe.","03 19, 2012",A1OWRLSD7LTSQ9,"CJ. Stanek ""Creative""","REAL Mexican Recipes...not your ""Fast Food"" Mexican chow!",1332115200
